# witness	class	message — produced by the gen #30 census sweep (every `# pycsl-expected: FAIL` corpus witness run through the pipeline).
1411_route138_dynamic_in_function_eval_mutating_through_a_call.py	REFUSAL	a name's runtime value is not the one the model reads (a dynamic `eval` that can bind into the module namespace at line 16). An imported name bound twice keeps the FIRST import (measured: `from plainlib import inc` then `from starlib import inc` proved the plainlib contract); a builtin rebound by an assignment is still lowered as the builtin (`len = sum` then `len([5]) == 1` proved); a module or class constant is folded to its first literal although it is rebound or mutated (`N = 3; N += 2` proved `N == 3`); a def nested in a method replaces the method of the same name; a DYNAMIC `exec`, or an `eval` that binds through a walrus, rebinds names into the module namespace and no part of the model sees the new value (`exec("N" + " = 5")` proved `N == 3`); and an attribute written at module or class-body scope must have a receiver this file can describe — a lambda parameter, a comprehension target and an imported module are not (`(lambda m: setattr(m, "inc", other))(mod)` proved the original `inc`). Give each binding its own name, treat a folded constant as immutable, and keep a dynamic `exec`/`eval` out of module and class-body scope.
1412_route139_negative_literal_init_field_took_the_witness_zero.py	VERIFY-FAIL	
1413_route139_name_free_binop_init_field_took_the_witness_zero.py	VERIFY-FAIL	
1414_route140_raises_condition_rendered_in_the_callers_scope.py	VERIFY-FAIL	
1415_route140_keyword_argument_is_never_bound_on_the_dotted_path.py	VERIFY-FAIL	
1420_route141_raises_condition_over_a_field_rendered_in_the_callers_scope.py	VERIFY-FAIL	
1421_route142_globals_alias_passed_to_an_unbound_dict_method.py	REFUSAL	a name's runtime value is not the one the model reads (the name `_g`, bound to the module namespace mapping, used outside a subscript read at line 7). An imported name bound twice keeps the FIRST import (measured: `from plainlib import inc` then `from starlib import inc` proved the plainlib contract); a builtin rebound by an assignment is still lowered as the builtin (`len = sum` then `len([5]) == 1` proved); a module or class constant is folded to its first literal although it is rebound or mutated (`N = 3; N += 2` proved `N == 3`); a def nested in a method replaces the method of the same name; a DYNAMIC `exec`, or an `eval` that binds through a walrus, rebinds names into the module namespace and no part of the model sees the new value (`exec("N" + " = 5")` proved `N == 3`); and an attribute written at module or class-body scope must have a receiver this file can describe — a lambda parameter, a comprehension target and an imported module are not (`(lambda m: setattr(m, "inc", other))(mod)` proved the original `inc`). Give each binding its own name, treat a folded constant as immutable, and keep a dynamic `exec`/`eval` out of module and class-body scope.
1422_route142_globals_alias_passed_as_a_call_argument.py	REFUSAL	a name's runtime value is not the one the model reads (the name `_g`, bound to the module namespace mapping, used outside a subscript read at line 9). An imported name bound twice keeps the FIRST import (measured: `from plainlib import inc` then `from starlib import inc` proved the plainlib contract); a builtin rebound by an assignment is still lowered as the builtin (`len = sum` then `len([5]) == 1` proved); a module or class constant is folded to its first literal although it is rebound or mutated (`N = 3; N += 2` proved `N == 3`); a def nested in a method replaces the method of the same name; a DYNAMIC `exec`, or an `eval` that binds through a walrus, rebinds names into the module namespace and no part of the model sees the new value (`exec("N" + " = 5")` proved `N == 3`); and an attribute written at module or class-body scope must have a receiver this file can describe — a lambda parameter, a comprehension target and an imported module are not (`(lambda m: setattr(m, "inc", other))(mod)` proved the original `inc`). Give each binding its own name, treat a folded constant as immutable, and keep a dynamic `exec`/`eval` out of module and class-body scope.
1423_route142_dunder_globals_alias_passed_to_an_unbound_dict_method.py	REFUSAL	a name's runtime value is not the one the model reads (the name `_g`, bound to the module namespace mapping, used outside a subscript read at line 15). An imported name bound twice keeps the FIRST import (measured: `from plainlib import inc` then `from starlib import inc` proved the plainlib contract); a builtin rebound by an assignment is still lowered as the builtin (`len = sum` then `len([5]) == 1` proved); a module or class constant is folded to its first literal although it is rebound or mutated (`N = 3; N += 2` proved `N == 3`); a def nested in a method replaces the method of the same name; a DYNAMIC `exec`, or an `eval` that binds through a walrus, rebinds names into the module namespace and no part of the model sees the new value (`exec("N" + " = 5")` proved `N == 3`); and an attribute written at module or class-body scope must have a receiver this file can describe — a lambda parameter, a comprehension target and an imported module are not (`(lambda m: setattr(m, "inc", other))(mod)` proved the original `inc`). Give each binding its own name, treat a folded constant as immutable, and keep a dynamic `exec`/`eval` out of module and class-body scope.
1424_route144_derived_dataclass_binds_nothing.py	VERIFY-FAIL	
1425_route144_classvar_shifts_the_positional_binding.py	VERIFY-FAIL	
1426_route144_multiple_inheritance_reversed_mro.py	VERIFY-FAIL	
1427_route144_base_dataclass_with_an_explicit_init.py	VERIFY-FAIL	
1428_route145_unary_minus_class_body_default.py	VERIFY-FAIL	
1429_route145_computed_class_body_default.py	VERIFY-FAIL	
1430_route145_field_default_keyword.py	VERIFY-FAIL	
1431_route145_field_default_factory_on_a_scalar.py	VERIFY-FAIL	
1432_route146_field_kw_only_reorders_the_positional_list.py	VERIFY-FAIL	
1443_route144_multiple_inheritance_binds_nothing.py	VERIFY-FAIL	
1444_route147_plain_subclass_of_a_dataclass_binds_nothing.py	VERIFY-FAIL	
1445_route147_plain_subclass_of_an_explicit_init_binds_nothing.py	VERIFY-FAIL	
1446_route147_undecorated_subclass_declaring_its_own_annotation.py	VERIFY-FAIL	
1447_route147_ancestor_with_an_uncaptured_signature.py	VERIFY-FAIL	
1448_route147_diamond_stops_at_an_inheriting_ancestor.py	VERIFY-FAIL	
1449_route147_diamond_binds_nothing.py	VERIFY-FAIL	
1457_route147_unmodelled_foreign_ancestor_before_the_definer.py	VERIFY-FAIL	
